province,province_en,year,region,data_type,gdp_billion_yuan,urbanization_rate_pct,fai_billion_yuan,avg_house_price,total_pop_10k,per_capita_area_m2,V_billion,K_billion,urban_q,delta_V,delta_GDP,muq_housing,muq_gdp,pc_gdp,deltaV_gdp,fai_gdp
辽宁,Liaoning,2014,East,interpolated,26686.18,66.34,16796.62,8921.927931267302,4302.674884668354,35.232,13524.91485157955,107222.94396148814,0.1261382531749675,-306.32218333027413,2057.220000000001,-0.018237132430826804,0.1224782128785435,62022.30174324906,-0.011478682349076343,0.6294126772734051
辽宁,Liaoning,2015,East,actual,28743.4,67.4,17244.7,6579.902623127238,4288.899894686221,36.32,10249.701459990967,119106.49676341371,0.0860549318342422,-3275.2133915885825,2057.220000000001,-0.18992579700363488,0.11929578363207252,67018.11817900425,-0.1139466239758895,0.5999533806021556
辽宁,Liaoning,2016,East,interpolated,27784.925000000003,67.575,14375.525,5937.35855916681,4293.825964929554,37.408,9536.789663570798,127526.69692524304,0.0747826917305113,-712.9117964201687,-958.4749999999985,-0.049592052910774995,-0.06667408668552964,64709.01528598831,-0.025658222810396956,0.5173857766396706
辽宁,Liaoning,2017,East,interpolated,26826.45,67.75,11506.35,6405.599028962991,4262.713709723761,38.495999999999995,10511.423188513205,132656.71207898087,0.0792377786527298,974.6335249424064,-958.4750000000022,0.0847039699767873,-0.08329965627675172,62932.797806255796,0.03633106597937507,0.4289181013514647
辽宁,Liaoning,2018,East,interpolated,25867.975,67.925,8637.175,6879.023182180854,4259.601610520919,39.584,11598.863393632704,134661.05147503185,0.0861337652319112,1087.4402051194993,-958.4750000000022,0.1259023008239962,-0.11097089036635269,60728.62526886999,0.04203808783329578,0.3338945162889635
辽宁,Liaoning,2019,East,actual,24909.5,68.1,5768.0,7512.9674724485085,4263.763413502675,40.672,13028.671560761635,133695.99890128025,0.0974499735805996,1429.808167128931,-958.4749999999985,0.24788629804593118,-0.11221462688994906,58421.39345986105,0.05740011510182585,0.23510189731128409
辽宁,Liaoning,2020,East,interpolated,26234.475,69.44999999999999,,7848.659877560631,4247.0,41.76,13919.9687496,127011.1989562162,0.1095963888538564,891.2971888383654,1324.9749999999985,,,61771.78008005651,0.03397427197755493,
辽宁,Liaoning,2021,East,interpolated,27559.45,70.8,,7861.402805856725,4226.366863905326,42.01,13957.894892676037,120660.6390084054,0.1156789406005359,37.92614307603617,1324.9750000000022,,,65208.37136824891,0.0013761574732455172,
辽宁,Liaoning,2022,East,interpolated,28884.425000000003,72.15,,7507.147042664632,4200.366863905326,42.26,13325.74931216805,114627.60705798512,0.1162525298589469,-632.1455805079859,1324.9750000000022,,,68766.43382798348,-0.02188534410873631,
辽宁,Liaoning,2023,East,actual,30209.4,73.5,,6495.10986821943,3262.0,42.51,9006.614270645017,108896.22670508584,0.082708230975136,-4319.135041523034,1324.9749999999985,,,92610.05518087064,-0.142973215009998,
宁夏,Ningxia,2005,West,actual,606.3,43.0,445.5,,593.6916970886441,25.44,,1377.0996640097785,,,,,,10212.371218482333,,0.7347847600197922
宁夏,Ningxia,2006,West,interpolated,822.98,43.98,624.64,,607.1737886085937,26.528,,1932.8846808092896,,,216.68000000000006,,0.3468878073770493,13554.27417059538,,0.75899778852463
宁夏,Ningxia,2007,West,interpolated,1039.66,44.96,803.78,,620.0028401539845,27.616,,2640.0204467688245,,,216.68000000000006,,0.26957625220831577,16768.632862097682,,0.7731181347748302
宁夏,Ningxia,2008,West,interpolated,1256.34,45.94,982.92,,633.031930449913,28.704,,3490.939424430383,,,216.67999999999984,,0.22044520408578505,19846.392252395308,,0.7823678303643918
宁夏,Ningxia,2009,West,interpolated,1473.02,46.92,1162.06,,643.1227122325786,29.792,,4478.4524532088635,,,216.68000000000006,,0.18646197270364703,22904.18254529468,,0.7888962811095572
宁夏,Ningxia,2010,West,actual,1689.7,47.9,1341.2,,652.2042361339948,30.88,,5595.72983054842,,,216.68000000000006,,0.16155681479272296,25907.528752279566,,0.7937503698881458
宁夏,Ningxia,2011,West,interpolated,1934.12,49.36,1696.56,5886.0,661.7266630451802,31.968,1245.1290289744788,7012.503339020999,0.1775584222607028,,244.41999999999985,,0.14406799641627754,29228.382472899473,,0.877174115359957
宁夏,Ningxia,2012,West,interpolated,2178.54,50.82,2051.92,5568.000000000001,669.3729096337995,33.056,1232.0197173595996,8713.79817206995,0.1413872220851467,-13.109311614879289,244.42000000000007,-0.006388802494677808,0.11911770439393352,32545.983989579672,-0.0060174757474635715,0.9418785057882803
宁夏,Ningxia,2013,West,interpolated,2422.96,52.28,2407.28,5720.0,682.657761518549,34.144,1333.25573005135,10685.388263466451,0.1247737281208373,101.23601269175037,244.42000000000007,0.04205410782781827,0.10153368116712641,35493.04111931882,0.041781957891071406,0.9935285766170304
宁夏,Ningxia,2014,West,interpolated,2667.38,53.74,2762.6400000000003,,714.9242026706737,35.232,,12913.758850293132,,,244.42000000000007,,0.08847334433730057,37309.96922520911,,1.0357129467867345
宁夏,Ningxia,2015,West,actual,2911.8,55.2,3118.0,4611.0,682.0459140939438,36.32,1142.232659431022,15386.070907778474,0.0742380992702667,,244.42000000000007,,0.07838999358563184,42692.14051180334,,1.0708153032488494
宁夏,Ningxia,2016,West,interpolated,3120.9750000000004,56.375,3174.925,4699.726137498733,691.6097863260136,37.408,1215.9008746922884,17791.69236238955,0.0683409340677799,73.66821526126637,209.17500000000018,0.023203135589428527,0.06588344606565515,45126.24115079863,0.023604231133304933,1.0172862647089451
宁夏,Ningxia,2017,West,interpolated,3330.15,57.55,3231.85,4477.831166681289,700.1955633234977,38.495999999999995,1206.9872294447905,20133.95774427007,0.0599478376171861,-8.913645247497925,209.17499999999973,-0.0027580627960759087,0.06472299147547063,47560.284218216846,-0.0026766497747842963,0.9704818101286729
宁夏,Ningxia,2018,West,interpolated,3539.325,58.725,3288.7749999999996,4634.561002336015,706.7377236022432,39.584,1296.5418936490978,22416.03485705656,0.0578399302961891,89.5546642043073,209.17499999999973,0.027230401655421035,0.06360270921543729,50079.752103227984,0.02530275241869772,0.929209665684841
宁夏,Ningxia,2019,West,actual,3748.5,59.9,3345.7,4873.827070881407,713.4359882099601,40.672,1414.2319926830935,24640.933114203737,0.0573936054340365,117.6900990339957,209.17500000000018,0.03517652480317891,0.0625205487640853,52541.50424069774,0.03139658504308275,0.8925436841403227
宁夏,Ningxia,2020,West,interpolated,4140.125,61.675,,5127.636111111111,720.0,41.76,1541.7366048,23408.886458493547,0.0658611680454627,127.5046121169064,391.625,,,57501.73611111111,0.030797285617440634,
宁夏,Ningxia,2021,West,interpolated,4531.75,63.45,,5687.260027662517,723.0,42.01,1727.4045689,22238.44213556887,0.077676509818875,185.66796410000006,391.625,,,62679.80636237898,0.04097047809345177,
宁夏,Ningxia,2022,West,interpolated,4923.375,65.225,,5689.168732782369,726.0,42.26,1745.4802049,21126.520028790423,0.0826203370229136,18.07563600000003,391.625,,,67815.0826446281,0.003671391271231631,
宁夏,Ningxia,2023,West,actual,5315.0,67.0,,6013.758573388203,729.0,42.51,1863.651153,20070.1940273509,0.0928566585086465,118.17094810000003,391.625,,,72908.09327846364,0.022233480357478838,
青海,Qinghai,2005,West,actual,543.3,39.3,344.3,,444.2023222748816,25.44,,983.7142857142858,,,,,,12230.913094231746,,0.6337198601141175
青海,Qinghai,2006,West,interpolated,704.72,40.379999999999995,508.34,,478.12516587677726,26.528,,1442.8685714285714,,,161.42000000000007,,0.3175433764803086,14739.236716555115,,0.7213361334998296
青海,Qinghai,2007,West,interpolated,866.14,41.46,672.3800000000001,,458.5638862559242,27.616,,2043.105142857143,,,161.41999999999996,,0.24007257800648432,18888.098822431206,,0.7762948253169235
青海,Qinghai,2008,West,interpolated,1027.56,42.54,836.4200000000001,,465.34848341232225,28.704,,2777.369885714286,,,161.41999999999996,,0.19298916812127873,22081.51603858414,,0.8139865312001247
青海,Qinghai,2009,West,interpolated,1188.98,43.620000000000005,1000.46,,440.97928909952606,29.792,,3638.961391428571,,,161.42000000000007,,0.16134578094076732,26962.263974525464,,0.8414439267271107
青海,Qinghai,2010,West,actual,1350.4,44.7,1164.5,,475.993981042654,30.88,,4621.513321857143,,,161.42000000000007,,0.13861743237440968,28370.106635423825,,0.8623370853080569
青海,Qinghai,2011,West,interpolated,1563.74,45.82,1531.74,,481.3132701421801,31.968,,5922.177655764285,,,213.33999999999992,,0.13927951218875262,32489.027355054448,,0.9795362400399044
青海,Qinghai,2012,West,interpolated,1777.08,46.94,1898.98,,451.2672985781991,33.056,,7525.04877297607,,,213.33999999999992,,0.11234452179591145,39379.76462285254,,1.0685956738019673
青海,Qinghai,2013,West,interpolated,1990.42,48.06,2266.22,,620.5304166780812,34.144,,9415.016334327263,,,213.34000000000015,,0.09413913918330973,32076.10693212143,,1.1385637202198529
青海,Qinghai,2014,West,interpolated,2203.76,49.18,2633.46,,596.5951483439717,35.232,,11577.725517610905,,,213.34000000000015,,0.0810112931276724,36938.95275744691,,1.1949849348386392
青海,Qinghai,2015,West,actual,2417.1,50.3,3000.7,4361.0,688.0852713475605,36.32,1089.8687201835253,13999.539241730356,0.077850327883278,,213.3399999999997,,0.07109674409304485,35127.91365619992,,1.241446361342104
青海,Qinghai,2016,West,interpolated,2548.1,51.599999999999994,3145.7,6365.0,372.06281675478726,37.408,885.8887102992301,16445.262279643837,0.0538689316859236,-203.9800098842952,131.0,-0.06484407600352711,0.04164414915599072,68485.74717100413,-0.0800518071835074,1.2345276872964168
青海,Qinghai,2017,West,interpolated,2679.1,52.9,3290.7,6504.5,376.3607922636496,38.495999999999995,942.3970061614486,18913.699165661645,0.049826160282405,56.508295862218574,131.0,0.017172120175712943,0.03980915914547057,71184.35435015311,0.021092268247627402,1.2282856183046544
青海,Qinghai,2018,West,interpolated,2810.1,54.2,3435.7,7463.0,378.3175355450237,39.584,1117.608230635071,21403.71420737856,0.0522156210742991,175.21122447362245,131.0,0.05099724203906699,0.038129056669674304,74278.8725336674,0.062350530042924616,1.2226255293405928
青海,Qinghai,2019,West,actual,2941.1,55.5,3580.7,9643.262901679553,380.65876777251185,40.672,1492.9847554775354,23914.228497009633,0.0624308141767662,375.3765248424643,131.0,0.10483327976162882,0.03658502527438769,77263.4245944297,0.12763133686119624,1.2174696542110095
青海,Qinghai,2020,West,interpolated,3155.6,57.275,,9825.27545691906,383.0,41.76,1571.4624168,22718.51707215915,0.0691709943835101,78.47766132246466,214.5,,,82391.64490861619,0.02486933113273693,
青海,Qinghai,2021,West,interpolated,3370.1,59.05,,9549.653141361256,382.0,42.01,1532.5111467500003,21582.59121855119,0.0710068189325079,-38.95127004999972,214.5,,,88222.51308900522,-0.011557897406605063,
青海,Qinghai,2022,West,interpolated,3584.6,60.825,,9060.19451697128,383.0,42.26,1466.4450317,20503.46165762363,0.0715218267133318,-66.06611505000023,214.5,,,93592.68929503916,-0.018430540381074664,
青海,Qinghai,2023,West,actual,3799.1,62.6,,8625.596858638743,382.0,42.51,1400.6951478,19478.288574742448,0.0719105861084882,-65.74988389999999,214.5,,,99452.87958115182,-0.01730669998157458,
陕西,Shaanxi,2005,West,actual,3674.8,37.2,2149.8,,3576.850655562496,25.44,,6142.285714285716,,,,,,10273.842421363554,,0.5850114291934255
陕西,Shaanxi,2006,West,interpolated,4964.54,38.92,3369.92,,3612.311308448892,26.528,,9205.09142857143,,,1289.7399999999998,,0.38272125154306325,13743.389138107668,,0.6787980356689644
陕西,Shaanxi,2007,West,interpolated,6254.280000000001,40.64,4590.04,,3653.973174167478,27.616,,13334.87685714286,,,1289.7400000000007,,0.28098665806833945,17116.38181751287,,0.7339038226622409
陕西,Shaanxi,2008,West,interpolated,7544.02,42.36,5810.16,,3675.195179554211,28.704,,18478.293014285715,,,1289.7399999999998,,0.22198011758712322,20526.85539524207,,0.7701676294601552
陕西,Shaanxi,2009,West,interpolated,8833.76,44.08,7030.28,,3710.834465407069,29.792,,24584.658363571427,,,1289.7399999999998,,0.18345499752499186,23805.319483662173,,0.7958423140316241
陕西,Shaanxi,2010,West,actual,10123.5,45.8,8250.4,7126.0,3730.205047303061,30.88,8208.349032394803,31605.825445392853,0.2597100033529206,,1289.7399999999998,,0.1563245418403956,27139.25875822642,,0.8149750580332888
陕西,Shaanxi,2011,West,interpolated,11733.18,47.419999999999995,10393.98,7126.0,3765.2825933676504,31.968,8577.463154104813,40419.51417312321,0.2122109414122637,369.1141217100103,1609.6800000000003,0.03551229862959235,0.1548665669935867,31161.48578241481,0.03145900103041207,0.8858621447893921
陕西,Shaanxi,2012,West,interpolated,13342.86,49.04,12537.56,6650.0,3782.822422482608,33.056,8315.491036839408,50936.098464467046,0.1632533956765511,-261.97211726540445,1609.6800000000003,-0.02089498413290979,0.12838861788099123,35272.23461693263,-0.019633880387368557,0.9396456232022219
陕西,Shaanxi,2013,West,interpolated,14952.54,50.66,14681.14,6737.0,3817.294188727498,34.144,8780.85036258265,63070.43354124369,0.1392229269653043,465.35932574324215,1609.6800000000003,0.03169776500620811,0.10964271166952977,39170.52042820011,0.031122426406700276,0.9818492376546057
陕西,Shaanxi,2014,West,interpolated,16562.22,52.28,16824.72,6938.0,3803.5234885837294,35.232,9297.31820996387,76741.63186418152,0.121150905761535,516.46784738122,1609.6800000000003,0.03069696538077424,0.09567350897964425,43544.41361992763,0.031183491547704355,1.0158493245470717
陕西,Shaanxi,2015,West,actual,18171.9,53.9,18968.3,5201.2938249203435,3804.7878937711607,36.32,7187.662543007715,91872.85027097244,0.0782348922647791,-2109.655666956156,1609.6800000000003,-0.11122007069458813,0.08486158485473133,47760.612437159296,-0.11609439117297343,1.043825907032286
陕西,Shaanxi,2016,West,interpolated,20077.225,55.275,20277.175,5209.941959825842,3825.042457524604,37.408,7454.759459828029,107556.38275742382,0.0693102470416938,267.0969168203146,1905.324999999997,0.01317229430728465,0.09396402605392502,52488.89449711646,0.013303477787409099,1.0099590456350418
陕西,Shaanxi,2017,West,interpolated,21982.550000000003,56.65,21586.05,6452.004623200374,3877.104451314443,38.495999999999995,9629.81129630316,123764.61361955263,0.0778074686671329,2175.0518364751306,1905.3250000000044,0.10076191968772104,0.08826649618619453,56698.36930121221,0.09894447352446055,0.9819629660799132
陕西,Shaanxi,2018,West,interpolated,23887.875,58.025,22894.925,7873.205554171767,3955.2994776246696,39.584,12326.8082412658,140471.307938575,0.0877532104040495,2696.9969449626406,1905.324999999997,0.11779889844420284,0.08322040801618687,60394.605099145905,0.11290233831860894,0.9584328869771798
陕西,Shaanxi,2019,West,actual,25793.2,59.4,24203.8,7926.137529352466,3909.5369904253594,40.672,12603.247332114852,157651.54254164622,0.0799436981644851,276.43909084905135,1905.3250000000007,0.011421309498882462,0.07872007701270052,65975.07598257482,0.010717518216004657,0.9383791076717894
陕西,Shaanxi,2020,West,interpolated,27791.425,60.725,,8134.162595419847,3930.0,41.76,13349.5273584,149768.9654145639,0.0891341361773329,746.2800262851488,1998.2249999999985,,,70716.09414758268,0.026852888122330856,
陕西,Shaanxi,2021,West,interpolated,29789.65,62.05,,8926.937388648512,3929.0,42.01,14734.5609337,142280.5171438357,0.1035599337807044,1385.0335753,1998.2250000000022,,,75819.92873504708,0.046493784764171445,
陕西,Shaanxi,2022,West,interpolated,31787.875,63.375,,9230.339231160897,3928.0,42.26,15322.1120585,135166.4912866439,0.1133573263066126,587.5511248000003,1998.2249999999985,,,80926.36201629328,0.01848349802558366,
陕西,Shaanxi,2023,West,actual,33786.1,64.7,,8500.902597402597,3927.0,42.51,14191.13221695,128408.1667223117,0.1105158073601264,-1130.9798415500009,1998.2249999999985,,,86035.39597657244,-0.033474708283880085,
山东,Shandong,2005,East,actual,18366.9,45.0,9804.6,,9208.021612600733,25.44,,38504.80888870114,,,,,,19946.62998495332,,0.5338189895954135
山东,Shandong,2006,East,interpolated,22527.5,45.94,12499.78,,9276.510863840404,26.528,,49079.34844426608,,,4160.5999999999985,,0.3328538582279047,24284.45385410112,,0.5548676062590168
山东,Shandong,2007,East,interpolated,26688.1,46.88,15194.96,,9338.618241621987,27.616,,61820.34102205277,,,4160.5999999999985,,0.2738144753260291,28578.210726134846,,0.5693533822190414
山东,Shandong,2008,East,interpolated,30848.700000000004,47.82,17890.14,,9378.462717386112,28.704,,76619.46397095014,,,4160.600000000006,,0.23256385919841913,32893.13070767093,,0.5799317313209308
山东,Shandong,2009,East,interpolated,35009.3,48.760000000000005,20585.32,,9436.418211993983,29.792,,93373.81077240262,,,4160.5999999999985,,0.20211490518485983,37100.19968752772,,0.5879957611263292
山东,Shandong,2010,East,actual,39169.9,49.7,23280.5,12243.85963493062,9516.686746233196,30.88,35981.67760819741,111985.62023378248,0.3213062313990104,,4160.5999999999985,,0.17871609286742118,41159.17760506708,,0.59434667946561
山东,Shandong,2011,East,interpolated,43936.380000000005,51.16,28100.7,8208.897670935266,9569.488531366584,31.968,25112.447092819108,134487.03922209336,0.186727637384805,-10869.230515378302,4766.480000000003,-0.32685942036594845,0.16962139733173917,45912.98673485699,-0.22573842992047358,0.6395770429880658
山东,Shandong,2012,East,interpolated,48702.86,52.620000000000005,32920.9,7980.692369464169,9561.014163084516,33.056,25222.889183124633,160683.5872609887,0.1569724052908814,110.4420903055252,4766.479999999996,0.0033547712943912586,0.14478583513816437,50939.01041172371,0.0022676715557469356,0.6759541431447763
山东,Shandong,2013,East,interpolated,53469.34,54.08,37741.1,8609.337678742264,9594.043742465868,34.144,28202.38481808262,190390.50789793924,0.1481291537559256,2979.495634957988,4766.479999999996,0.07894564903932286,0.1262941461695604,55731.80760405545,0.05572344141442532,0.7058456304117463
山东,Shandong,2014,East,interpolated,58235.82000000001,55.54,42561.3,8029.170634595572,9722.793197454916,35.232,27504.201009792934,223432.28250304225,0.1230985992788147,-698.1838082896866,4766.4800000000105,-0.016404193675702727,0.11199094012635916,59896.18293562398,-0.011988906626363061,0.7308440063177611
山东,Shandong,2015,East,actual,63002.3,57.0,47381.5,6313.599025746593,9794.001780612429,36.32,22458.61731640536,259642.16837789016,0.0864983429183139,-5045.583693387573,4766.479999999996,-0.10648847532027421,0.10059791268744121,64327.43367957649,-0.08008570628989056,0.7520598454342142
山东,Shandong,2016,East,interpolated,65018.600000000006,58.125,46164.325,6764.375302971344,9892.31613976689,37.408,25031.69000751777,292824.3849589956,0.0854836253170068,2573.0726911124075,2016.300000000003,0.055737253628476265,0.0436765835956662,65726.36689058763,0.03957440933997975,0.7100172104597761
山东,Shandong,2017,East,interpolated,67034.9,59.25,44947.15,8490.668426530763,9978.67809249628,38.495999999999995,32615.985076231125,323130.31571104587,0.100937558286538,7584.295068713356,2016.2999999999884,0.16873806389756316,0.04485935148279676,67178.13660148892,0.11313950000243689,0.6705037226877344
山东,Shandong,2018,East,interpolated,69051.2,60.375,43729.975000000006,9679.185069835452,10070.015443433582,39.584,38582.34395380423,350703.7749254935,0.1100140537751582,5966.358877573104,2016.300000000003,0.13643636607551465,0.046107961415482235,68571.09642768884,0.08640485433378572,0.6332978282781473
山东,Shandong,2019,East,actual,71067.5,61.5,42512.8,9827.537192956692,10140.756900921837,40.672,40533.17247630603,375681.3861792188,0.1078924162001725,1950.8285225017971,2016.300000000003,0.04588802719420497,0.04742806872283178,70081.06070814069,0.027450360889320676,0.5982031167551976
山东,Shandong,2020,East,interpolated,76317.875,62.45,,9943.449631087064,10164.0,41.76,42204.83672823406,356897.31687025784,0.1182548445540057,1671.6642519280358,5250.375,,,75086.45710350256,0.02190396747718717,
山东,Shandong,2021,East,interpolated,81568.25,63.4,,10080.025312715454,10152.0,42.01,42989.84837106613,339052.4510267449,0.1267940940727045,785.0116428320689,5250.375,,,80346.97596532703,0.009623985347633042,
山东,Shandong,2022,East,interpolated,86818.625,64.35,,9980.428719415942,10135.0,42.26,42746.68520712316,322099.8284754077,0.1327125363880374,-243.16316394296882,5250.375,,,85662.18549580661,-0.002800817957471324,
山东,Shandong,2023,East,actual,92069.0,65.3,,8815.694241406558,10123.0,42.51,37936.46506972797,305994.8370516373,0.123977467839845,-4810.22013739519,5250.375,,,90950.31117257729,-0.05224581713057805,
上海,Shanghai,2005,East,actual,9247.7,84.5,3542.8,,2285.1633220796757,25.44,,25682.682211978667,,,,,,40468.44228001995,,0.3831006628675238
上海,Shanghai,2006,East,interpolated,10831.16,85.46,3897.78,,2298.30049966239,26.528,,28296.32810137973,,,1583.4599999999991,,0.40624663269861283,47126.82263085723,,0.35986727183422645
上海,Shanghai,2007,East,interpolated,12414.62,86.42,4252.76,,2316.4103173531394,27.616,,31134.271696310745,,,1583.460000000001,,0.3723370234859246,53594.21820476799,,0.34256062610051696
上海,Shanghai,2008,East,interpolated,13998.08,87.38,4607.74,,2336.872059419311,28.704,,34185.298111495205,,,1583.4599999999991,,0.3436522025982367,59900.92587044916,,0.329169428950256
上海,Shanghai,2009,East,interpolated,15581.54,88.34,4962.719999999999,,2353.1003376097233,29.792,,37438.753205920446,,,1583.460000000001,,0.31907099332624067,66217.06584695709,,0.3184999685525307
上海,Shanghai,2010,East,actual,17165.0,89.3,5317.7,22311.0,2372.6213099257257,30.88,16346.499089328485,40884.51554562442,0.3998212739267235,,1583.4599999999991,,0.2977715929819281,72346.14275860712,,0.3097990096125837
上海,Shanghai,2011,East,interpolated,18756.7,88.96,5541.36,22483.0,2384.5153274814315,31.968,17138.383055890325,44381.649768343195,0.3861592154718613,791.8839665618398,1591.7000000000007,0.1429042629538308,0.2872399555343816,78660.42958009068,0.042218725392091344,0.2954336317156003
上海,Shanghai,2012,East,interpolated,20348.4,88.61999999999999,5765.0199999999995,23240.0,2397.1149223497637,33.056,18415.150774930233,47927.58727992603,0.3842286211357696,1276.7677190399081,1591.7000000000007,0.2214680467786596,0.27609618006529046,84887.04404732316,0.06274536175030508,0.2833156415246407
上海,Shanghai,2013,East,interpolated,21940.1,88.28,5988.68,29737.999999999996,2406.1866306549628,34.144,24431.799983974153,51519.88791592973,0.4742207518743445,6016.649209043921,1591.699999999997,1.004670346227202,0.26578478061943484,91182.03767106758,0.2742307103907421,0.27295591177797734
上海,Shanghai,2014,East,interpolated,23531.8,87.94,6212.34,30277.0,2416.9382849426065,35.232,25781.946284473997,55156.233520133246,0.467434859834347,1350.146300499844,1591.7000000000007,0.21733296962172774,0.2562158542513772,97362.02263252574,0.05737539416873525,0.26399765423809485
上海,Shanghai,2015,East,actual,25123.5,87.6,6436.0,34955.0,2424.111654287643,36.32,30775.687668426846,58834.421844126584,0.5230898291133488,4993.741383952849,1591.7000000000007,0.775907610931145,0.2473119950279678,103640.02811323834,0.19876774270913086,0.2561744979799789
上海,Shanghai,2016,East,interpolated,28381.45,87.725,6968.775,51724.0,2435.921674544227,37.408,47132.4387966185,62861.475751920254,0.7497825692579088,16356.751128191656,3257.9500000000007,1.0702126677366979,0.430418041701474,116512.16168643975,0.317155378959265,0.2455397803847231
上海,Shanghai,2017,East,interpolated,31639.4,87.85,7501.55,49616.0,2444.3214044564484,38.495999999999995,46686.96746131964,67219.95196432424,0.6945403276410833,-445.47133529886196,3257.9500000000007,-0.059383905366072604,0.430418041701474,129440.42441519983,-0.01407963916189504,0.23709520408098764
上海,Shanghai,2018,East,interpolated,34897.350000000006,87.975,8034.325000000001,49050.0,2456.0810263335584,39.584,47687.1513154031,71893.27936610802,0.6633047168784988,1000.1838540834578,3257.9500000000044,0.12448884680212187,0.40550388489387773,142085.4997283816,0.028660739399509066,0.23510189731128409
上海,Shanghai,2019,East,actual,38155.3,88.1,8567.1,50540.0,2467.8406482106684,40.672,50728.01630216988,76865.71539780262,0.6599563412587461,3040.8649867667846,3257.949999999997,0.3549468299385772,0.380286211203324,154610.0637724112,0.07969705353559753,0.23510189731128409
上海,Shanghai,2020,East,interpolated,40421.15,88.39999999999999,,50486.0,2488.0,41.76,52454.3885568,73022.42962791248,0.7183325565046599,1726.3722546301142,2265.8499999999985,,,162464.42926045015,0.0427096273765124,
上海,Shanghai,2021,East,interpolated,42687.0,88.69999999999999,,,2488.0,42.01,,69371.30814651685,,,2265.8499999999985,,,171571.54340836013,,
上海,Shanghai,2022,East,interpolated,44952.85,89.0,,,2487.0,42.26,,65902.742739191,,,2265.8499999999985,,,180751.30679533575,,
上海,Shanghai,2023,East,actual,47218.7,89.3,,,2487.0,42.51,,62607.60560223145,,,2265.8499999999985,,,189862.08283071974,,
山西,Shanxi,2005,Central,actual,4179.5,42.1,1905.5,,3243.957215280866,25.44,,5862.134168579862,,,,,,12883.95537497289,,0.4559157793994497
山西,Shanxi,2006,Central,interpolated,5183.78,43.28,2677.56,,3298.28698907749,26.528,,8246.587460150868,,,1004.2799999999997,,0.3750728274996638,15716.582629608802,,0.516526550123655
山西,Shanxi,2007,Central,interpolated,6188.0599999999995,44.46,3449.62,,3343.9122918178855,27.616,,11283.878087143325,,,1004.2799999999997,,0.2911277184153616,18505.449485446643,,0.5574638901368119
山西,Shanxi,2008,Central,interpolated,7192.34,45.64,4221.68,,3378.4799988272657,28.704,,14941.364182786156,,,1004.2800000000007,,0.23788633908775667,21288.686043713733,,0.5869689141503321
山西,Shanxi,2009,Central,interpolated,8196.619999999999,46.82,4993.74,,3406.677982722722,29.792,,19188.035973646845,,,1004.2799999999988,,0.20110778694926024,24060.44845321426,,0.6092438102534948
山西,Shanxi,2010,Central,actual,9200.9,48.0,5765.8,,3416.643835773299,30.88,,23994.434174964503,,,1004.2800000000007,,0.17417877831350387,26929.64336423885,,0.6266560879913922
山西,Shanxi,2011,Central,interpolated,9914.02,49.4,6654.780000000001,7315.0,3459.1678198508644,31.968,8089.122812674196,29449.49246621627,0.2746778343278356,,713.1200000000008,,0.10715906461220367,28660.130170924822,,0.6712494023615042
山西,Shanxi,2012,Central,interpolated,10627.14,50.8,7543.76,7564.0,3459.060043707788,33.056,8648.880981195422,35520.77784290546,0.2434879387902496,559.7581685212253,713.119999999999,0.07420148155843045,0.09453110915511614,30722.623677294432,0.05267251287940362,0.70985796743056
山西,Shanxi,2013,Central,interpolated,11340.26,52.2,8432.74,8128.0,3495.482188964227,34.144,9700.74718094036,42177.47895076018,0.2299982697464073,1051.866199744938,713.1200000000008,0.12473599325307529,0.08456563347144591,32442.619893195108,0.09275503381271136,0.7436108166832154
山西,Shanxi,2014,Central,interpolated,12053.38,53.6,9321.72,8298.0,3504.26381949062,35.232,10244.895255270596,49390.32500322217,0.2074271682683244,544.1480743302363,713.119999999999,0.058374213592581235,0.07650090326677898,34396.32579305082,0.04514485350418193,0.7733697933691628
山西,Shanxi,2015,Central,actual,12766.5,55.0,10210.7,5361.106348505198,3441.0267526252846,36.32,6700.208405975633,57131.50875306106,0.117276937931674,-3544.6868492949634,713.1200000000008,-0.32685942036594845,0.0698404614766863,37100.84494478275,-0.22573842992047358,0.7998041749892297
山西,Shanxi,2016,Central,interpolated,13831.55,56.15,9196.3,5228.068641300192,3480.3633886663492,37.408,6806.602077333724,63471.23331540801,0.1072391652374176,106.39367135809152,1065.0499999999993,0.011569182318768585,0.1158128812674662,39741.68342605211,0.007692100405094984,0.6648784843347275
山西,Shanxi,2017,Central,interpolated,14896.6,57.3,8181.900000000001,5792.250481174847,3462.2378020881697,38.495999999999995,7720.045035465469,68479.57164963761,0.1127350076744576,913.4429581317445,1065.050000000001,0.11164191179698413,0.13017147606301727,43025.92961989918,0.061318888748556344,0.5492461367023348
山西,Shanxi,2018,Central,interpolated,15961.65,58.45,7167.5,6850.955747058525,3476.8689440970657,39.584,9428.85942859122,72223.09306715573,0.1305518640668562,1708.8143931257518,1065.0499999999993,0.23841149537854928,0.14859434949424474,45908.11519398584,0.10705750302291756,0.44904505486588164
