city,tier,year,gdp_100m,fai_100m,re_invest_100m,infra_invest_100m,inv_gdp_ratio,re_gdp_ratio,urban_rate,ter_share,urban_pop_10k,housing_stock_10k_m2,housing_price_yuan_m2,V_housing_100m,K_pim_100m,urban_q,delta_V,delta_V_over_V,MUQ,pop_growth
乌鲁木齐市,二线,2014,2491.9835,937.3494,729.2119,208.1374,0.3761,0.2926,0.5404,0.3576,298.4501,14595.9366,10491.2814,15313.0079,5469.0599,2.7999,2368.9342,0.1830,2.5273,0.0161
乌鲁木齐市,二线,2015,2591.9977,928.1278,744.9928,183.1350,0.3581,0.2874,0.5492,0.3627,301.3185,15727.1078,11220.4956,17646.5944,6260.4613,2.8187,2333.5865,0.1524,2.5143,0.0096
乌鲁木齐市,二线,2016,2749.8654,1090.5375,837.3692,253.1683,0.3966,0.3045,0.5621,0.3678,308.0569,16946.3341,11638.0643,19722.2526,7194.4873,2.7413,2075.6582,0.1176,1.9033,0.0224
乌鲁木齐市,二线,2017,2888.5691,1073.8939,772.9624,300.9315,0.3718,0.2676,0.5741,0.3747,314.2529,17997.3376,12125.5480,21822.7581,8088.5190,2.6980,2100.5055,0.1065,1.9560,0.0201
乌鲁木齐市,二线,2018,3033.1511,1020.4545,880.6917,139.7628,0.3364,0.2904,0.5859,0.3782,321.6318,19155.1238,12767.0301,24455.4041,8906.7605,2.7457,2632.6460,0.1206,2.5799,0.0235
乌鲁木齐市,二线,2019,3211.9003,1126.0381,975.7722,150.2659,0.3506,0.3038,0.5952,0.3856,326.9731,20391.5319,13099.1138,26711.0997,9810.1296,2.7228,2255.6956,0.0922,2.0032,0.0166
乐山市,三线,2005,273.9868,82.6058,31.1482,51.4575,0.3015,0.1137,0.2963,0.3296,79.6492,5776.1717,1800.4155,1039.9509,495.6345,2.0982,,,,
乐山市,三线,2006,313.2763,90.8514,43.5537,47.2977,0.2900,0.1390,0.3095,0.3369,80.9413,5839.9551,1913.4760,1117.4614,574.0951,1.9465,77.5105,0.0745,0.8532,0.0162
乐山市,三线,2007,365.4610,106.6186,53.0298,53.5888,0.2917,0.1451,0.3245,0.3399,82.4989,5919.8941,2019.6154,1195.5909,666.3613,1.7942,78.1295,0.0699,0.7328,0.0192
乐山市,三线,2008,402.2910,128.2237,57.6617,70.5620,0.3187,0.1433,0.3330,0.3411,83.8403,6001.9074,2061.2836,1237.1634,777.9260,1.5903,41.5724,0.0348,0.3242,0.0163
乐山市,三线,2009,440.9990,144.9480,63.1198,81.8283,0.3287,0.1431,0.3453,0.3480,85.7161,6087.5493,2124.7281,1293.4387,903.4259,1.4317,56.2753,0.0455,0.3882,0.0224
乐山市,三线,2010,502.1850,164.6677,84.4338,80.2339,0.3279,0.1681,0.3578,0.3537,87.7529,6210.8930,2227.6871,1383.5926,1045.5079,1.3234,90.1539,0.0697,0.5475,0.0238
乐山市,三线,2011,564.5861,204.3675,89.5659,114.8016,0.3620,0.1586,0.3728,0.3575,89.7437,6334.0929,2209.2954,1399.3882,1223.7377,1.1435,15.7956,0.0114,0.0773,0.0227
乐山市,三线,2012,647.7180,228.4789,114.3004,114.1785,0.3527,0.1765,0.3884,0.3649,91.4949,6495.6052,2286.6637,1485.3264,1421.6231,1.0448,85.9382,0.0614,0.3761,0.0195
乐山市,三线,2013,741.4831,247.2544,119.0691,128.1854,0.3335,0.1606,0.4033,0.3709,93.8642,6653.9036,2314.8898,1540.3054,1633.3370,0.9430,54.9789,0.0370,0.2224,0.0259
乐山市,三线,2014,848.9595,285.3933,134.1529,151.2405,0.3362,0.1580,0.4200,0.3781,96.2505,6827.6383,2380.5178,1625.3315,1877.8969,0.8655,85.0261,0.0552,0.2979,0.0254
乐山市,三线,2015,894.3044,294.2651,142.2276,152.0375,0.3290,0.1590,0.4342,0.3838,98.1133,7003.1806,2481.9722,1738.1700,2125.2145,0.8179,112.8385,0.0694,0.3835,0.0194
乐山市,三线,2016,951.2006,303.7693,164.0120,139.7574,0.3194,0.1724,0.4483,0.3865,99.4222,7202.7575,2594.3234,1868.6282,2375.8535,0.7865,130.4583,0.0751,0.4295,0.0133
乐山市,三线,2017,1025.4290,351.2011,147.0207,204.1804,0.3425,0.1434,0.4645,0.3919,102.2050,7362.8679,2747.3869,2022.8647,2667.6582,0.7583,154.2365,0.0825,0.4392,0.0280
乐山市,三线,2018,1094.2601,327.8121,174.9390,152.8731,0.2996,0.1599,0.4777,0.3986,103.3969,7554.9694,2881.0047,2176.5902,2928.7788,0.7432,153.7255,0.0760,0.4689,0.0117
乐山市,三线,2019,1176.1792,360.9221,168.1612,192.7609,0.3069,0.1430,0.4930,0.4041,105.0809,7725.5093,3000.4513,2318.0014,3216.4815,0.7207,141.4112,0.0650,0.3918,0.0163
九江市,三线,2005,1076.2202,398.1821,179.2119,218.9701,0.3700,0.1665,0.4470,0.3584,77.1162,4607.2139,1834.1499,845.0321,2389.0924,0.3537,,,,
九江市,三线,2006,1229.4761,460.2384,195.1381,265.1003,0.3743,0.1587,0.4696,0.3646,78.6141,5105.7133,1997.3520,1019.7907,2789.6035,0.3656,174.7586,0.2068,0.3797,0.0194
九江市,三线,2007,1379.4121,584.3133,242.7610,341.5524,0.4236,0.1760,0.4902,0.3720,79.6708,5687.9456,2217.4435,1261.2698,3304.1768,0.3817,241.4791,0.2368,0.4133,0.0134
九江市,三线,2008,1575.3681,686.7184,246.6503,440.0682,0.4359,0.1566,0.5118,0.3749,81.4177,6235.1076,2283.9449,1424.0642,3908.2908,0.3644,162.7944,0.1291,0.2371,0.0219
九江市,三线,2009,1747.9581,743.1866,324.5516,418.6350,0.4252,0.1857,0.5345,0.3766,83.4973,6921.7217,2374.8893,1643.8323,4553.7701,0.3610,219.7681,0.1543,0.2957,0.0255
九江市,三线,2010,1999.8832,894.3424,363.7516,530.5907,0.4472,0.1819,0.5569,0.3770,84.4625,7646.1444,2505.2576,1915.5562,5334.2682,0.3591,271.7239,0.1653,0.3038,0.0116
九江市,三线,2011,2261.2403,1042.9069,429.0746,613.8322,0.4612,0.1898,0.5780,0.3807,86.0023,8457.4236,2614.7443,2211.4000,6243.8183,0.3542,295.8439,0.1544,0.2837,0.0182
九江市,三线,2012,2650.5812,1281.0579,564.2099,716.8480,0.4833,0.2129,0.5987,0.3820,87.2464,9482.7705,2843.4050,2696.3357,7368.7808,0.3659,484.9357,0.2193,0.3785,0.0145
九江市,三线,2013,3073.9188,1372.9770,603.8195,769.1575,0.4467,0.1964,0.6209,0.3878,89.1008,10520.1044,3001.0972,3157.1856,8557.5383,0.3689,460.8499,0.1709,0.3357,0.0213
九江市,三线,2014,3465.1509,1617.1458,723.8232,893.3226,0.4667,0.2089,0.6450,0.3909,90.6291,11711.3031,3110.8534,3643.2147,9960.7456,0.3658,486.0291,0.1539,0.3005,0.0172
九江市,三线,2015,3568.1369,1538.5750,739.0501,799.5249,0.4312,0.2071,0.6718,0.3977,92.6559,12861.1331,3250.7629,4180.8494,11250.3019,0.3716,537.6347,0.1476,0.3494,0.0224
九江市,三线,2016,3690.7261,1558.4721,767.0187,791.4534,0.4223,0.2078,0.6951,0.4031,94.6849,13993.3743,3358.8978,4700.2314,12527.5165,0.3752,519.3820,0.1242,0.3333,0.0219
九江市,三线,2017,3786.4411,1667.0976,719.7397,947.3579,0.4403,0.1901,0.7206,0.4090,96.5687,14989.8717,3451.1386,5173.2125,13881.4261,0.3727,472.9811,0.1006,0.2837,0.0199
九江市,三线,2018,3968.2275,1616.1392,741.9061,874.2331,0.4073,0.1870,0.7434,0.4133,97.9211,15966.9189,3686.2096,5885.7410,15150.5297,0.3885,712.5284,0.1377,0.4409,0.0140
九江市,三线,2019,4101.2646,1807.6467,749.7343,1057.9124,0.4408,0.1828,0.7655,0.4191,99.3315,16904.4218,3800.6822,6424.8335,16579.4131,0.3875,539.0925,0.0916,0.2982,0.0144
佛山市,二线,2005,454.6670,115.9801,55.1740,60.8061,0.2551,0.1214,0.4908,0.4297,314.6006,885.0219,5133.6557,454.3398,695.8807,0.6529,,,,
佛山市,二线,2006,511.9059,142.3976,69.7537,72.6439,0.2782,0.1363,0.5045,0.4357,320.0547,1070.8331,5621.4121,601.9594,820.8812,0.7333,147.6196,0.3249,1.0367,0.0173
佛山市,二线,2007,593.7990,152.0846,75.0673,77.0173,0.2561,0.1264,0.5186,0.4435,327.2356,1255.9526,5989.2202,752.2177,952.4438,0.7898,150.2582,0.2496,0.9880,0.0224
佛山市,二线,2008,690.8620,189.0911,99.4338,89.6573,0.2737,0.1439,0.5323,0.4482,333.1504,1486.9044,6235.4081,927.1456,1117.7239,0.8295,174.9279,0.2325,0.9251,0.0181
佛山市,二线,2009,766.0602,242.7104,106.3089,136.4015,0.3168,0.1388,0.5422,0.4457,340.1474,1717.3635,6547.7733,1124.4907,1332.4911,0.8439,197.3451,0.2129,0.8131,0.0210
佛山市,二线,2010,885.9606,276.9198,116.0406,160.8792,0.3126,0.1310,0.5498,0.4548,345.1032,1953.3693,7056.5147,1378.3979,1576.0986,0.8746,253.9072,0.2258,0.9169,0.0146
佛山市,二线,2011,1033.2188,345.3613,151.3486,194.0127,0.3343,0.1465,0.5625,0.4573,352.1821,2246.9705,7494.4289,1683.9761,1882.0574,0.8948,305.5782,0.2217,0.8848,0.0205
佛山市,二线,2012,1178.0136,338.9548,162.8010,176.1538,0.2877,0.1382,0.5733,0.4606,360.4511,2544.7650,8163.2881,2077.3650,2173.9608,0.9556,393.3889,0.2336,1.1606,0.0235
佛山市,二线,2013,1372.3666,431.8466,222.4799,209.3667,0.3147,0.1621,0.5826,0.4663,368.6548,2936.4671,8936.4878,2624.1702,2551.4583,1.0285,546.8052,0.2632,1.2662,0.0228
佛山市,二线,2014,1588.6316,441.8861,258.8234,183.0627,0.2782,0.1629,0.5948,0.4727,378.7867,3370.6667,9296.5312,3133.5508,2929.5580,1.0696,509.3805,0.1941,1.1527,0.0275
佛山市,二线,2015,1653.9917,502.3259,295.4389,206.8870,0.3037,0.1786,0.6094,0.4786,384.1710,3843.4267,9849.2596,3785.4907,3358.6449,1.1271,651.9400,0.2081,1.2978,0.0142
佛山市,二线,2016,1720.1865,480.6078,293.0077,187.6001,0.2794,0.1703,0.6251,0.4861,394.0880,4286.6490,10610.5653,4548.3769,3755.2865,1.2112,762.8861,0.2015,1.5873,0.0258
佛山市,二线,2017,1801.9854,511.8741,304.1831,207.6910,0.2841,0.1688,0.6373,0.4923,402.6066,4724.0715,11267.1196,5322.6679,4173.2785,1.2754,774.2911,0.1702,1.5127,0.0216
佛山市,二线,2018,1921.2601,633.7385,311.8879,321.8505,0.3299,0.1623,0.6503,0.4959,412.1817,5150.5847,12060.7739,6212.0037,4702.6850,1.3209,889.3358,0.1671,1.4033,0.0238
佛山市,二线,2019,1996.9723,642.6260,282.6454,359.9807,0.3218,0.1415,0.6606,0.5025,420.3554,5512.7062,12775.2525,7042.6214,5227.7439,1.3472,830.6176,0.1337,1.2925,0.0198
佳木斯市,三线,2005,50.0000,15.3573,6.0324,9.3249,0.3071,0.1206,0.3660,0.3466,118.1225,2977.6119,2151.1341,640.5243,92.1437,6.9514,,,,
佳木斯市,三线,2006,52.9946,14.3412,7.2486,7.0926,0.2706,0.1368,0.3831,0.3491,119.9729,2968.0645,2230.8482,662.1301,104.1813,6.3556,21.6059,0.0337,1.5066,0.0157
佳木斯市,三线,2007,56.7967,18.7927,7.2848,11.5079,0.3309,0.1283,0.4024,0.3536,122.2375,2957.3877,2220.8101,656.7797,120.3694,5.4564,-5.3505,-0.0081,-0.2847,0.0189
佳木斯市,三线,2008,60.3004,19.4551,8.2781,11.1769,0.3226,0.1373,0.4228,0.3573,124.3848,2948.0868,2265.2867,667.8262,136.8153,4.8812,11.0465,0.0168,0.5678,0.0176
佳木斯市,三线,2009,64.1753,21.7063,9.6115,12.0948,0.3382,0.1498,0.4435,0.3651,125.8903,2940.7863,2353.7322,692.1823,155.1012,4.4628,24.3561,0.0365,1.1221,0.0121
佳木斯市,三线,2010,68.9346,22.8969,11.2471,11.6498,0.3322,0.1632,0.4619,0.3713,128.5137,2935.9175,2492.8470,731.8793,174.1205,4.2033,39.6970,0.0574,1.7337,0.0208
佳木斯市,三线,2011,74.3056,24.0892,11.5068,12.5824,0.3242,0.1549,0.4821,0.3741,130.7080,2930.3655,2582.5594,756.7843,193.8567,3.9038,24.9050,0.0340,1.0339,0.0171
佳木斯市,三线,2012,80.8970,26.8818,11.8401,15.0418,0.3323,0.1464,0.5002,0.3764,133.3908,2924.3538,2684.6205,785.0780,215.8921,3.6364,28.2937,0.0374,1.0525,0.0205
佳木斯市,三线,2013,84.8224,27.9605,15.4002,12.5603,0.3296,0.1816,0.5183,0.3827,136.4370,2923.9856,2818.1549,824.0244,238.4553,3.4557,38.9464,0.0496,1.3929,0.0228
佳木斯市,三线,2014,92.1185,31.6628,16.1816,15.4812,0.3437,0.1757,0.5359,0.3882,139.3906,2923.7278,2817.7864,823.8440,264.1567,3.1188,-0.1804,-0.0002,-0.0057,0.0216
佳木斯市,三线,2015,95.2016,33.1222,14.8838,18.2384,0.3479,0.1563,0.5576,0.3959,141.4835,2920.0056,2912.9772,850.5910,290.6750,2.9263,26.7470,0.0325,0.8075,0.0150
佳木斯市,三线,2016,98.8118,32.7039,15.7104,16.9935,0.3310,0.1590,0.5793,0.4019,144.6005,2916.6307,2989.1905,871.8365,316.1119,2.7580,21.2455,0.0250,0.6496,0.0220
佳木斯市,三线,2017,102.3521,36.7451,13.0745,23.6706,0.3590,0.1277,0.6008,0.4056,148.4128,2908.1084,3156.5925,917.9713,344.9543,2.6611,46.1348,0.0529,1.2555,0.0264
佳木斯市,三线,2018,107.2509,35.7550,16.7332,19.0217,0.3334,0.1560,0.6231,0.4127,150.7037,2904.4449,3481.8883,1011.2953,372.0854,2.7179,93.3240,0.1017,2.6101,0.0154
佳木斯市,三线,2019,112.6060,35.1705,17.7385,17.4320,0.3123,0.1575,0.6405,0.4180,153.0777,2901.3593,3628.5826,1052.7822,397.9538,2.6455,41.4869,0.0410,1.1796,0.0158
保定市,三线,2005,374.5964,171.7470,63.3999,108.3471,0.4585,0.1692,0.4508,0.4426,65.3098,2851.0285,2336.5439,666.1553,1030.4818,0.6465,,,,
保定市,三线,2006,402.9808,197.0666,71.5031,125.5635,0.4890,0.1774,0.4667,0.4440,66.8050,3022.0616,2563.3043,774.6463,1201.7863,0.6446,108.4910,0.1629,0.5505,0.0229
保定市,三线,2007,431.3495,211.7065,77.3137,134.3928,0.4908,0.1792,0.4853,0.4513,68.0158,3193.5288,2771.8814,885.2083,1383.4481,0.6399,110.5620,0.1427,0.5222,0.0181
保定市,三线,2008,472.2803,235.3330,85.9134,149.4196,0.4983,0.1819,0.5010,0.4553,69.7646,3371.9938,2919.2040,984.3538,1584.1950,0.6214,99.1455,0.1120,0.4213,0.0257
保定市,三线,2009,501.6110,263.2306,87.4098,175.8207,0.5248,0.1743,0.5218,0.4568,70.7399,3539.9889,3088.6462,1093.3773,1807.8207,0.6048,109.0235,0.1108,0.4142,0.0140
保定市,三线,2010,539.1020,299.1669,99.6673,199.4996,0.5549,0.1849,0.5389,0.4555,72.0048,3722.0449,3370.3527,1254.4604,2061.7921,0.6084,161.0831,0.1473,0.5384,0.0179
保定市,三线,2011,578.0848,318.5131,105.5256,212.9875,0.5510,0.1825,0.5563,0.4632,73.8971,3903.1531,3509.5762,1369.8413,2328.7604,0.5882,115.3809,0.0920,0.3622,0.0263
保定市,三线,2012,629.6372,349.0247,118.9099,230.1148,0.5543,0.1889,0.5761,0.4694,74.6309,4098.0427,3816.8534,1564.1628,2619.5661,0.5971,194.3215,0.1419,0.5568,0.0099
保定市,三线,2013,666.3822,376.0692,140.9572,235.1120,0.5643,0.2115,0.5948,0.4754,76.1552,4321.3570,4171.6963,1802.7389,2930.1461,0.6152,238.5761,0.1525,0.6344,0.0204
保定市,三线,2014,720.7900,407.5990,153.9416,253.6574,0.5655,0.2136,0.6135,0.4818,77.7802,4553.8598,4352.5490,1982.0898,3264.4915,0.6072,179.3509,0.0995,0.4400,0.0213
保定市,三线,2015,756.0800,438.8137,159.7668,279.0469,0.5804,0.2113,0.6337,0.4827,78.9152,4782.2072,4473.6884,2139.4105,3621.6929,0.5907,157.3207,0.0794,0.3585,0.0146
保定市,三线,2016,799.2904,446.1216,153.4230,292.6986,0.5581,0.1919,0.6510,0.4863,80.8658,4986.5872,4622.0155,2304.8083,3977.2722,0.5795,165.3979,0.0773,0.3707,0.0247
保定市,三线,2017,847.9329,459.3509,165.0769,294.2740,0.5417,0.1947,0.6723,0.4930,82.1974,5197.3691,4685.8862,2435.4280,4337.1912,0.5615,130.6196,0.0567,0.2844,0.0165
保定市,三线,2018,899.6467,481.3125,173.6424,307.6702,0.5350,0.1930,0.6893,0.4970,83.8913,5409.1559,4917.9126,2660.1756,4710.0740,0.5648,224.7476,0.0923,0.4669,0.0206
保定市,三线,2019,943.5473,513.3666,198.4423,314.9243,0.5441,0.2103,0.7044,0.4960,85.5060,5645.4677,5044.4300,2847.8167,5105.6887,0.5578,187.6411,0.0705,0.3655,0.0192
兰州市,二线,2005,1304.6334,399.6821,235.7029,163.9791,0.3064,0.1807,0.4005,0.3292,111.1457,3199.1867,2526.1738,808.1702,2398.0925,0.3370,,,,
兰州市,二线,2006,1475.7218,443.8934,273.8702,170.0233,0.3008,0.1856,0.4079,0.3338,113.1477,3931.4836,2676.5982,1052.3002,2782.0336,0.3782,244.1300,0.3021,0.5500,0.0180
兰州市,二线,2007,1661.9964,497.8515,346.6027,151.2488,0.2996,0.2085,0.4163,0.3368,116.0735,4796.3497,2929.5650,1405.1218,3210.3343,0.4377,352.8216,0.3353,0.7087,0.0259
兰州市,二线,2008,1871.9796,610.2723,421.7498,188.5225,0.3260,0.2253,0.4240,0.3402,118.9963,5781.2428,3083.4061,1782.5919,3740.3482,0.4766,377.4701,0.2686,0.6185,0.0252
兰州市,二线,2009,2032.6879,621.0963,441.3491,179.7472,0.3056,0.2171,0.4329,0.3423,121.1916,6741.9282,3305.7101,2228.6861,4267.9357,0.5222,446.0941,0.2503,0.7182,0.0184
兰州市,二线,2010,2306.6367,736.8899,550.1663,186.7236,0.3195,0.2385,0.4442,0.3498,124.2764,7874.8718,3530.4111,2780.1535,4898.1273,0.5676,551.4674,0.2474,0.7484,0.0255
兰州市,二线,2011,2622.7439,890.0708,582.2971,307.7737,0.3394,0.2220,0.4533,0.3587,126.0740,9000.8756,3830.1966,3447.5123,5665.7448,0.6085,667.3588,0.2400,0.7498,0.0145
兰州市,二线,2012,2986.0043,1039.2587,686.8290,352.4297,0.3480,0.2300,0.4599,0.3631,128.3106,10262.0059,4240.9293,4352.0442,6563.3600,0.6631,904.5319,0.2624,0.8704,0.0177
兰州市,二线,2013,3380.5943,1174.4782,843.2624,331.2158,0.3474,0.2494,0.4665,0.3691,131.9377,11740.5029,4614.0093,5417.0789,7573.7542,0.7152,1065.0348,0.2447,0.9068,0.0283
兰州市,二线,2014,3874.4480,1410.1838,950.4801,459.7037,0.3640,0.2453,0.4724,0.3697,134.0887,13325.4503,4886.8735,6511.9790,8794.5941,0.7405,1094.9000,0.2021,0.7764,0.0163
兰州市,二线,2015,4083.6609,1468.2292,1047.3281,420.9011,0.3595,0.2565,0.4801,0.3756,136.8881,14987.6154,4984.8077,7471.0381,10042.9585,0.7439,959.0591,0.1473,0.6532,0.0209
兰州市,二线,2016,4219.1169,1346.8271,1047.2383,299.5888,0.3192,0.2482,0.4838,0.3801,139.7238,16559.2269,5290.9751,8761.4456,11138.7116,0.7866,1290.4076,0.1727,0.9581,0.0207
兰州市,二线,2017,4472.7040,1553.6964,1115.9160,437.7804,0.3474,0.2495,0.4881,0.3839,143.2180,18155.6073,5474.5479,9939.3742,12413.9402,0.8007,1177.9285,0.1344,0.7581,0.0250
兰州市,二线,2018,4765.8573,1640.4848,1157.0451,483.4396,0.3442,0.2428,0.4951,0.3885,147.2776,19731.5881,5793.6433,11431.7783,13744.0765,0.8318,1492.4041,0.1502,0.9097,0.0283
兰州市,二线,2019,4966.8935,1782.0717,1142.7820,639.2897,0.3588,0.2301,0.5004,0.3953,149.6806,21206.6362,6240.9294,13234.9120,15182.5462,0.8717,1803.1337,0.1577,1.0118,0.0163
包头市,三线,2005,390.4579,145.8982,69.5187,76.3795,0.3737,0.1780,0.4527,0.3567,81.0046,3833.0695,3016.0510,1156.0733,875.3893,1.3206,,,,
包头市,三线,2006,439.3573,161.9265,80.2265,81.7000,0.3686,0.1826,0.4660,0.3622,82.4643,4018.6267,3090.5032,1241.9579,1015.4310,1.2231,85.8846,0.0743,0.5304,0.0180
包头市,三线,2007,498.9862,161.5732,96.1535,65.4197,0.3238,0.1927,0.4761,0.3710,83.5430,4229.2758,3280.9061,1387.5857,1151.6185,1.2049,145.6278,0.1173,0.9013,0.0131
包头市,三线,2008,565.0703,201.9630,107.8683,94.0947,0.3574,0.1909,0.4874,0.3750,84.8473,4451.1504,3375.5952,1502.5282,1324.7911,1.1342,114.9425,0.0828,0.5691,0.0156
包头市,三线,2009,630.9998,273.1914,127.4819,145.7095,0.4330,0.2020,0.5008,0.3756,86.4023,4700.8280,3459.1134,1626.0697,1564.8627,1.0391,123.5415,0.0822,0.4522,0.0183
包头市,三线,2010,713.6270,265.3490,146.0907,119.2583,0.3718,0.2047,0.5113,0.3807,87.8619,4972.5631,3594.3247,1787.3006,1791.0902,0.9979,161.2309,0.0992,0.6076,0.0169
包头市,三线,2011,810.5594,324.7994,180.3751,144.4243,0.4007,0.2225,0.5234,0.3875,89.8702,5296.0274,3786.2735,2005.2208,2071.1124,0.9682,217.9202,0.1219,0.6709,0.0229
包头市,三线,2012,942.0370,370.4507,204.0627,166.3880,0.3932,0.2166,0.5334,0.3840,91.5764,5644.5020,4133.2395,2333.0078,2389.7853,0.9762,327.7870,0.1635,0.8848,0.0190
包头市,三线,2013,1077.1367,386.8359,260.2438,126.5922,0.3591,0.2416,0.5445,0.3883,92.8180,6076.0140,4307.2390,2617.0845,2716.8766,0.9633,284.0766,0.1218,0.7344,0.0136
包头市,三线,2014,1212.1350,471.0573,298.2356,172.8217,0.3886,0.2460,0.5539,0.3905,95.2295,6549.4072,4445.2975,2911.4064,3120.0120,0.9331,294.3219,0.1125,0.6248,0.0260
包头市,三线,2015,1271.8091,542.8819,299.3909,243.4911,0.4269,0.2354,0.5620,0.3948,96.8085,6997.1546,4688.6910,3280.7496,3584.8936,0.9152,369.3432,0.1269,0.6803,0.0166
包头市,三线,2016,1303.6312,547.7177,285.2595,262.4582,0.4201,0.2188,0.5742,0.4015,99.0413,7396.1027,5030.3805,3720.5211,4042.9890,0.9202,439.7715,0.1340,0.8029,0.0231
包头市,三线,2017,1352.0260,584.0854,299.4805,284.6049,0.4320,0.2215,0.5834,0.4037,101.2585,7795.0056,5307.0266,4136.8302,4525.9997,0.9140,416.3091,0.1119,0.7128,0.0224
包头市,三线,2018,1413.4775,529.9228,285.5024,244.4205,0.3749,0.2020,0.5962,0.4068,103.1121,8150.7300,5432.0493,4427.5167,4942.7725,0.8958,290.6865,0.0703,0.5485,0.0183
包头市,三线,2019,1495.1478,544.3756,305.6028,238.7728,0.3641,0.2044,0.6099,0.4178,105.5618,8516.4464,5614.4633,4781.5276,5363.5789,0.8915,354.0109,0.0800,0.6503,0.0238
北京市,一线,2005,8993.4283,1271.2545,1383.2592,0.0000,0.1414,0.1538,0.8809,0.5660,1129.7589,47633.7025,8534.8695,40654.7433,7627.5270,5.3300,,,,
北京市,一线,2006,10120.5227,1649.3128,1535.1299,114.1828,0.1630,0.1517,0.8860,0.5712,1155.6036,51441.4490,9651.0278,49646.2856,9086.1516,5.4640,8991.5423,0.2212,5.4517,0.0229
北京市,一线,2007,11258.5226,2123.6011,1808.9651,314.6360,0.1886,0.1607,0.8902,0.5753,1186.7950,55646.0738,10702.7703,59556.7148,10982.5988,5.4228,9910.4292,0.1996,4.6668,0.0270
北京市,一线,2008,12929.2275,2474.7681,2171.9192,302.8489,0.1914,0.1680,0.8933,0.5809,1210.7702,60408.5989,11333.7746,68465.7442,13182.8020,5.1936,8909.0294,0.1496,3.5999,0.0202
北京市,一线,2009,13840.4976,2780.4389,2661.8630,118.5759,0.2009,0.1923,0.8985,0.5850,1238.1426,65947.2736,12047.0588,79447.0685,15633.6708,5.0818,10981.3243,0.1604,3.9495,0.0226
北京市,一线,2010,15360.3621,2964.8126,3101.0729,0.0000,0.1930,0.2019,0.9005,0.5910,1272.9029,72053.7782,13352.1849,96207.5367,18207.6417,5.2839,16760.4682,0.2110,5.6531,0.0281
北京市,一线,2011,17057.0167,3748.0913,3547.9279,200.1634,0.2197,0.2080,0.9043,0.5950,1313.1983,78673.7808,14955.6340,117661.6271,21500.5419,5.4725,21454.0903,0.2230,5.7240,0.0317
北京市,一线,2012,19363.8706,3934.6905,3915.6583,19.0322,0.2032,0.2022,0.9074,0.6025,1361.4994,85589.9774,16142.1630,138160.7369,24897.7189,5.5491,20499.1099,0.1742,5.2098,0.0368
北京市,一线,2013,21678.4410,5001.7335,4640.5917,361.1417,0.2307,0.2141,0.9136,0.6121,1402.1004,93435.1871,17571.7275,164181.7644,29277.0094,5.6079,26021.0275,0.1883,5.2024,0.0298
北京市,一线,2014,24801.8744,3872.3286,5581.5308,0.0000,0.1561,0.2250,0.9185,0.6174,1430.2296,102497.6068,18659.8135,191258.6225,32417.4128,5.8999,27076.8581,0.1649,6.9924,0.0201
北京市,一线,2015,26345.6559,5625.8468,5987.5277,0.0000,0.2135,0.2273,0.9223,0.6209,1479.6827,111736.9639,19698.4691,220104.7134,37232.8243,5.9116,28846.0909,0.1508,5.1274,0.0346
北京市,一线,2016,28419.4045,5504.1157,6061.4423,0.0000,0.1937,0.2133,0.9298,0.6238,1521.6490,120583.6090,21037.3673,253676.1680,41806.1194,6.0679,33571.4545,0.1525,6.0993,0.0284
北京市,一线,2017,30451.5203,5264.2048,6296.6848,0.0000,0.1729,0.2068,0.9353,0.6281,1556.5299,129319.9068,22536.2632,291438.7459,46025.1712,6.3322,37762.5779,0.1489,7.1735,0.0229
北京市,一线,2018,32620.2516,6300.9231,6245.3711,55.5520,0.1932,0.1915,0.9416,0.6387,1604.5845,137513.3474,23951.5945,329366.3931,51175.4650,6.4360,37927.6473,0.1301,6.0194,0.0309
北京市,一线,2019,35164.6673,6906.2498,6187.4135,718.8363,0.1964,0.1760,0.9472,0.6511,1651.1788,145192.9653,25520.3719,370537.8478,56802.3282,6.5233,41171.4547,0.1250,5.9615,0.0290
北海市,三线,2005,735.9119,342.5480,125.5700,216.9780,0.4655,0.1706,0.4440,0.3754,125.3267,2012.2896,2604.3541,524.0715,2055.2879,0.2550,,,,
北海市,三线,2006,819.3379,389.0967,130.0209,259.0757,0.4749,0.1587,0.4547,0.3739,128.6044,2355.0158,2705.6602,637.1873,2393.0024,0.2663,113.1158,0.2158,0.2907,0.0262
北海市,三线,2007,920.0012,417.0673,158.5890,258.4783,0.4533,0.1724,0.4656,0.3793,131.5355,2745.1760,2881.9889,791.1567,2750.2446,0.2877,153.9694,0.2416,0.3692,0.0228
北海市,三线,2008,1013.8039,500.7580,189.6502,311.1078,0.4939,0.1871,0.4790,0.3802,134.1056,3182.1738,2960.4914,942.0798,3182.2465,0.2960,150.9232,0.1908,0.3014,0.0195
北海市,三线,2009,1098.2910,520.2493,211.1199,309.1295,0.4737,0.1922,0.4881,0.3850,136.6827,3637.5518,3098.1260,1126.9594,3622.9397,0.3111,184.8795,0.1962,0.3554,0.0192
北海市,三线,2010,1204.0263,658.9159,226.3821,432.5337,0.5473,0.1880,0.4981,0.3867,139.4866,4095.1009,3366.7827,1378.7315,4191.2821,0.3290,251.7721,0.2234,0.3821,0.0205
